"category","taxon","island","sample_code","water_depth._m","dist_coast_km","long","lat","substrate_type","sequencin_run","ESVs","Kindgom","Phylum","Class","Order","Family","Genus","Species","X.Subject.accession","X.Identity.percentage","reads","pa","N","site_code"
"foram","Amphistegina radiata","Badi","NBC.LAB.11154","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_2426","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","metagenome              ","OBEP011680065",100,2280,1,87.6207318732145,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11154","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_243","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Labrenzia","uncultured bacterium             ","JQ178841",100,1383,1,53.1488913073051,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11154","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_2556","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","metagenome              ","OBEP010681253",100,2311,1,88.8120663855258,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11154","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_2572","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","uncultured bacterium             ","FJ602395",100,2706,1,103.991973881105,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11154","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_3007","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","metagenome              ","OBEP011442776",100,2192,1,84.2388790640729,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11154","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_4397","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured bacterium             ","AM697524",100,1106,1,42.5037409876207,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11154","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_4558","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","uncultured bacterium             ","JF199117",99.189,1401,1,53.8406339273568,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11154","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_4915","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Massilia psychrophila             ","PDOB01000071",100,1025,1,39.3908991973881,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11154","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_5","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","uncultured Burkholderia sp.            ","EF016399",100,1139,1,43.7719357910488,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11154","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_789","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","Methylobacterium sp. V23            ","PDHT01000132",100,2534,1,97.3819888450551,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11155","8.1",23,"119.28308","-4.9717","rubble + algae",1,"ESV_5","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","uncultured Burkholderia sp.            ","EF016399",100,3178,1,384.449202440852,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11155","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_21","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","activated sludge metagenome            ","UOOL01001031",100,908,1,109.842629268815,"Badi_8.1"
"foram","Amphistegina radiata","Badi","NBC.LAB.11155","8.1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_5","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","uncultured Burkholderia sp.            ","EF016399",100,5255,1,635.708168290333,"Badi_8.1"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_1495","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","uncultured bacterium             ","JN397966",98.922,1772,1,113.038274810884,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_15","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","marine sediment metagenome            ","UOTE01000255",100,6038,1,385.172180196455,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_16","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas fluorescens             ","LUKJ01000003",100,992,1,63.2810206616236,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_17","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella","Escherichia coli             ","MVLY01000173",100,1219,1,77.7616574460879,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_1826","Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","unknownfamily","unknowngenus","uncultured bacterium             ","FJ930335",98.118,658,1,41.9747092695043,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_19","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured bacterium             ","JN838374",100,1738,1,110.869368860788,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_289","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","uncultured bacterium             ","KU354150",100,692,1,44.1436152196003,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_2924","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter","uncultured bacterium             ","JF261873",99.189,769,1,49.055549283053,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_43","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759     ","ATWU01000093",100,897,1,57.2208422716495,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_536","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Caminicellaceae","Paramaledivibacter","uncultured Firmicutes bacterium            ","EF123532",100,2339,1,149.207971096308,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15353","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_626","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Cellulosilyticum","uncultured Clostridium sp.            ","DQ168288",99.462,600,1,38.2748108840465,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_1004","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured bacterium             ","JN838869",99.732,805,1,64.2725923832403,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_10222","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Pelagibius","uncultured bacterium             ","KM454299",97.319,496,1,39.6014979156363,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_1064","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured bacterium             ","JN839727",98.925,1465,1,116.96813396453,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_148","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured gamma proteobacterium            ","KC009913",100,1536,1,122.636896771003,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_172","Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","unknownfamily","unknowngenus","uncultured bacterium             ","KU243195",100,1472,1,117.527026072211,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_192","Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","unknownfamily","unknowngenus","uncultured gamma proteobacterium            ","JF344108",99.733,1288,1,102.836147813184,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_2040","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","unknownfamily","unknowngenus","uncultured bacterium             ","JX504280",98.663,884,1,70.5800890270614,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_216","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured bacterium             ","KR920927",100,1471,1,117.447184342542,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_370","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","uncultured","uncultured bacterium             ","JN838606",100,1186,1,94.6922913869851,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_396","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","unknowngenus","uncultured bacterium             ","JN838540",100,533,1,42.5556419133753,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_417","Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","unknownfamily","unknowngenus","uncultured bacterium             ","JN838402",99.198,461,1,36.8070373772345,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_4693","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured bacterium             ","GQ262966",99.464,955,1,76.2488518335335,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15354","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_66","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","unknowngenus","uncultured bacterium             ","JN838064",100,1601,1,127.826609199463,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15355","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_137","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae","Oleiphilus","uncultured bacterium             ","HM178859",97.587,3649,1,646.498902477266,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15355","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_17","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella","Escherichia coli             ","MVLY01000173",100,920,1,162.997804954531,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kapoposang","NBC.LAB.15355","25.2",62,"118.94747","-4.690487","rubble + sand",2,"ESV_18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","wastewater metagenome             ","UOQI01179225",100,1809,1,320.503292568203,"Kapoposang_25.2"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15309","11.8",15,"119.284733","-5.102908","rubble + algae",2,"ESV_31","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter","marine metagenome             ","CEUT01046820",100,13900,1,1130,"Kodingareng Keke_11.8"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15310","11.8",15,"119.284733","-5.102908","rubble + algae",2,"ESV_17","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella","Escherichia coli             ","MVLY01000173",100,1130,1,1130,"Kodingareng Keke_11.8"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15367","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_109","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Marinomonadaceae","Marinomonas","uncultured organism             ","JX194635",99.191,6690,1,213.707807994572,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15367","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_124","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996marinegroup","uncultured marine bacterium            ","JX406116",100,2794,1,89.2525583762085,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15367","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_19","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured bacterium             ","JN838374",100,511,1,16.3235709843388,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15367","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_364","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","uncultured organism             ","JN437313",98.663,1649,1,52.676259399559,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15367","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_378","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","uncultured bacterium             ","JQ178406",99.459,14978,1,478.462712726862,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15367","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_461","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","uncultured","metagenome              ","OBEP011259954",99.733,7700,1,245.971617572228,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15367","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_5521","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","metagenome              ","OBEP011481589",94.07,1052,1,33.6054729462317,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15370","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_125","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium","uncultured bacterium             ","MG002320",100,1975,1,206.796701260193,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15370","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_15","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","marine sediment metagenome            ","UOTE01000255",100,1490,1,156.01371386212,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15370","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_3609","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Fokiniaceae","MD3-55","uncultured Alphaproteobacteria bacterium            ","DQ647555",100,1063,1,111.303743513714,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15370","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_378","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","uncultured bacterium             ","JQ178406",99.459,1893,1,198.210711638251,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15370","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_385","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1clade","unknowngenus","metagenome              ","OBEP010824683",99.731,686,1,71.8291326908821,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15370","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_5022","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Pseudofulvibacter","uncultured bacterium             ","JF261934",99.185,1188,1,124.39214232765,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15370","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_5115","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","uncultured bacterium             ","KX173207",98.919,757,1,79.2633432171979,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15370","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_535","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured","marine sediment metagenome            ","UOTP01000110",100,1110,1,116.224981467754,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Kodingareng Keke","NBC.LAB.15370","20.1",15,"119.284733","-5.102908","rubble",2,"ESV_5741","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4lineage","uncultured Planctomycetaceae bacterium            ","MF195132",98.93,630,1,65.9655300222387,"Kodingareng Keke_20.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1015","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","uncultured bacterium             ","KX173207",98.649,1803,1,33.4535811631802,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_103","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium rosenbergii             ","PYMB01000067",100,1429,1,26.5142359856819,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1044","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","metagenome              ","OBEP010891371",100,5541,1,102.809924140422,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1062","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium leiognathi subsp. mandapamensis           ","LAFZ01000014",100,1403,1,26.0318216150537,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_109","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Marinomonadaceae","Marinomonas","uncultured organism             ","JX194635",99.191,1011,1,18.7584972578897,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1384","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","uncultured bacterium             ","JQ178640",100,904,1,16.7731765787659,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_15","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","marine sediment metagenome            ","UOTE01000255",100,1778,1,32.9897211914223,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1713","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","uncultured bacterium             ","FJ202409",100,486,1,9.01743785097369,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1964","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","uncultured bacterium             ","JQ178440",100,597,1,11.0769761255788,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_2098","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","uncultured bacterium             ","JX022659",100,838,1,15.548586253325,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_2516","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio maritimus             ","BBMR01000030",98.649,913,1,16.9401661685987,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_2825","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Thalassomonas sp. UST061013-068            ","EF588000",98.928,694,1,12.8767528159995,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_3862","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","unknowngenus","Gammaproteobacteria bacterium TS1            ","KY974268",99.732,633,1,11.7449344849102,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_412","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","uncultured bacterium             ","FJ644618",100,1140,1,21.1520147121605,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_43","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759     ","ATWU01000093",100,11939,1,221.520968112706,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_461","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","uncultured","metagenome              ","OBEP011259954",99.733,972,1,18.0348757019474,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_524","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio aestivus             ","MH613271",100,1283,1,23.8052937506157,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_534","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio nigripulchritudo SFn27            ","CAOB01000052",100,2071,1,38.4261600604249,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_559","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. V2            ","DQ521056",100,625,1,11.5964992939477,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_5805","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","uncultured bacterium             ","KF179735",97.855,1022,1,18.9625956454632,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_82","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. VBR1            ","DQ530531",100,5830,1,108.172145413944,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_84","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio parahaemolyticus             ","MBPC01000036",100,2813,1,52.1935240221996,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15337","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_95","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio maritimus             ","BBMR01000030",100,15177,1,281.60011165479,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_103","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium rosenbergii             ","PYMB01000067",100,4357,1,39.1935072999092,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1062","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium leiognathi subsp. mandapamensis           ","LAFZ01000014",100,691,1,6.21590854813801,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1098","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus             ","HM045516",98.919,2071,1,18.6297345921763,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_130","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium gaetbulicola             ","PYME01000065",100,975,1,8.77063796589661,"Langkai_19.1"
